ocel_event_id;ocel_object_id;ocel_qualifier
load_truck_hu373_complete;tr5;TR laded
load_truck_hu359_complete;hu359;HU loaded
load_truck_hu359_complete;cr70;CR laded
load_truck_hu359_complete;tr1;TR laded
collect_hu357_complete;hu357;HU collected
load_truck_hu357_complete;hu357;HU loaded
load_truck_hu357_complete;cr71;CR laded
load_truck_hu357_complete;tr6;TR laded
collect_hu369_complete;hu369;HU collected
collect_hu361_complete;hu361;HU collected
collect_hu356_complete;hu356;HU collected
load_truck_hu361_complete;hu361;HU loaded
load_truck_hu361_complete;cr70;CR laded
load_truck_hu361_complete;tr1;TR laded
load_truck_hu356_complete;hu356;HU loaded
load_truck_hu356_complete;cr71;CR laded
load_truck_hu356_complete;tr6;TR laded
collect_hu368_complete;hu368;HU collected
collect_hu365_complete;hu365;HU collected
drive_term_cr70_start;cr70;CR moved
drive_term_cr70_start;tr1;TR moved
15777_leave_Supplier Loading Area_tr1;tr1;moved_object
15777_leave_Supplier Loading Area_tr1;loc_Supplier_Loading_Area;location
15778_leave_Supplier Loading Area_cr70;cr70;moved_object
15778_leave_Supplier Loading Area_cr70;loc_Supplier_Loading_Area;location
collect_hu353_complete;hu353;HU collected
collect_hu371_complete;hu371;HU collected
load_truck_hu353_complete;hu353;HU loaded
load_truck_hu353_complete;cr71;CR laded
load_truck_hu353_complete;tr6;TR laded
arr_notice_cr76;tr2;TR arrival notice
arr_notice_cr76;cr76;CR arrival notice
15779_enter_Terminal North_tr2;tr2;moved_object
15779_enter_Terminal North_tr2;loc_Terminal_North;location
15780_enter_Terminal North_cr76;cr76;moved_object
15780_enter_Terminal North_cr76;loc_Terminal_North;location
drive_term_cr76_complete;cr76;CR moved
drive_term_cr76_complete;tr2;TR moved
unload_truck_cr76_assign;cr76;CR unload allocated
unload_truck_cr76_assign;tr2;TR unload allocated
unload_truck_cr76_assign;fl3;candidate_object
unload_truck_cr76_assign;fl1;candidate_object
unload_truck_cr76_assign;fl2;candidate_object
unload_truck_cr76_assign;fl1;assigned_object
unload_truck_cr76_assign;loc_Terminal_North;location
15781_leave_Storage_fl1;fl1;moved_object
15781_leave_Storage_fl1;loc_Storage;location
15782_enter_Terminal North_fl1;fl1;moved_object
15782_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr76_start;cr76;CR unloaded
unload_truck_cr76_start;tr2;TR unloaded
unload_truck_cr76_start;fl1;FL unloading
unload_truck_cr76_complete;cr76;CR unloaded
unload_truck_cr76_complete;tr2;TR unloaded
unload_truck_cr76_complete;fl1;FL unloading
15783_leave_Terminal North_tr2;tr2;moved_object
15783_leave_Terminal North_tr2;loc_Terminal_North;location
weigh_cr76_start;cr76;CR weighted
weigh_cr76_start;fl1;FL weighing
15784_enter_Truck Depot_tr2;tr2;moved_object
15784_enter_Truck Depot_tr2;loc_Truck_Depot;location
pick_cr8_start;cr8;CR picked
pick_cr8_start;tr2;TR moved
15785_leave_Truck Depot_tr2;tr2;moved_object
15785_leave_Truck Depot_tr2;loc_Truck_Depot;location
drive_term_cr71_start;cr71;CR moved
drive_term_cr71_start;tr6;TR moved
15786_leave_Supplier Loading Area_tr6;tr6;moved_object
15786_leave_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
15787_leave_Supplier Loading Area_cr71;cr71;moved_object
15787_leave_Supplier Loading Area_cr71;loc_Supplier_Loading_Area;location
collect_hu378_complete;hu378;HU collected
weigh_cr76_complete;cr76;CR weighted
weigh_cr76_complete;fl1;FL weighing
15788_leave_Terminal North_fl1;fl1;moved_object
15788_leave_Terminal North_fl1;loc_Terminal_North;location
15789_leave_Terminal North_cr76;cr76;moved_object
15789_leave_Terminal North_cr76;loc_Terminal_North;location
15790_enter_Storage_fl1;fl1;moved_object
15790_enter_Storage_fl1;loc_Storage;location
15791_enter_Storage_cr76;cr76;moved_object
15791_enter_Storage_cr76;loc_Storage;location
place_stock_cr76_complete;cr76;CR stored
place_stock_cr76_complete;fl1;FL moved
15792_enter_Supplier_tr2;tr2;moved_object
15792_enter_Supplier_tr2;loc_Supplier;location
15793_leave_Supplier_tr2;tr2;moved_object
15793_leave_Supplier_tr2;loc_Supplier;location
pick_cr8_complete;cr8;CR picked
pick_cr8_complete;tr2;TR moved
arr_notice_cr70;tr1;TR arrival notice
arr_notice_cr70;cr70;CR arrival notice
collect_hu377_complete;hu377;HU collected
15794_enter_Terminal North_tr1;tr1;moved_object
15794_enter_Terminal North_tr1;loc_Terminal_North;location
15795_enter_Terminal North_cr70;cr70;moved_object
15795_enter_Terminal North_cr70;loc_Terminal_North;location
drive_term_cr70_complete;cr70;CR moved
drive_term_cr70_complete;tr1;TR moved
unload_truck_cr70_assign;cr70;CR unload allocated
unload_truck_cr70_assign;tr1;TR unload allocated
unload_truck_cr70_assign;fl3;candidate_object
unload_truck_cr70_assign;fl2;candidate_object
unload_truck_cr70_assign;fl1;candidate_object
unload_truck_cr70_assign;fl1;assigned_object
unload_truck_cr70_assign;loc_Terminal_North;location
15796_leave_Storage_fl1;fl1;moved_object
15796_leave_Storage_fl1;loc_Storage;location
15797_enter_Terminal North_fl1;fl1;moved_object
15797_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr70_start;cr70;CR unloaded
unload_truck_cr70_start;tr1;TR unloaded
unload_truck_cr70_start;fl1;FL unloading
unload_truck_cr70_complete;cr70;CR unloaded
unload_truck_cr70_complete;tr1;TR unloaded
unload_truck_cr70_complete;fl1;FL unloading
15798_leave_Terminal North_tr1;tr1;moved_object
15798_leave_Terminal North_tr1;loc_Terminal_North;location
weigh_cr70_start;cr70;CR weighted
weigh_cr70_start;fl1;FL weighing
15799_enter_Truck Depot_tr1;tr1;moved_object
15799_enter_Truck Depot_tr1;loc_Truck_Depot;location
pick_cr73_start;cr73;CR picked
pick_cr73_start;tr1;TR moved
15800_leave_Truck Depot_tr1;tr1;moved_object
15800_leave_Truck Depot_tr1;loc_Truck_Depot;location
load_truck_hu371_complete;hu371;HU loaded
load_truck_hu371_complete;cr23;CR laded
load_truck_hu371_complete;tr5;TR laded
collect_hu381_complete;hu381;HU collected
load_truck_hu369_complete;hu369;HU loaded
load_truck_hu369_complete;cr23;CR laded
load_truck_hu369_complete;tr5;TR laded
weigh_cr70_complete;cr70;CR weighted
weigh_cr70_complete;fl1;FL weighing
15801_leave_Terminal North_fl1;fl1;moved_object
15801_leave_Terminal North_fl1;loc_Terminal_North;location
15802_leave_Terminal North_cr70;cr70;moved_object
15802_leave_Terminal North_cr70;loc_Terminal_North;location
15803_enter_Storage_fl1;fl1;moved_object
15803_enter_Storage_fl1;loc_Storage;location
15804_enter_Storage_cr70;cr70;moved_object
15804_enter_Storage_cr70;loc_Storage;location
place_stock_cr70_complete;cr70;CR stored
place_stock_cr70_complete;fl1;FL moved
load_truck_hu368_complete;hu368;HU loaded
load_truck_hu368_complete;cr23;CR laded
load_truck_hu368_complete;tr5;TR laded
collect_hu379_complete;hu379;HU collected
collect_hu366_complete;hu366;HU collected
reg_co30;co30;registered CO
15805_enter_Supplier_tr1;tr1;moved_object
15805_enter_Supplier_tr1;loc_Supplier;location
15806_leave_Supplier_tr1;tr1;moved_object
15806_leave_Supplier_tr1;loc_Supplier;location
pick_cr73_complete;cr73;CR picked
pick_cr73_complete;tr1;TR moved
15807_enter_Supplier Loading Area_tr2;tr2;moved_object
15807_enter_Supplier Loading Area_tr2;loc_Supplier_Loading_Area;location
15808_enter_Supplier Loading Area_cr8;cr8;moved_object
15808_enter_Supplier Loading Area_cr8;loc_Supplier_Loading_Area;location
load_truck_hu379_complete;hu379;HU loaded
load_truck_hu379_complete;cr8;CR laded
load_truck_hu379_complete;tr2;TR laded
collect_hu364_complete;hu364;HU collected
load_truck_hu378_complete;hu378;HU loaded
load_truck_hu378_complete;cr8;CR laded
load_truck_hu378_complete;tr2;TR laded
collect_hu367_complete;hu367;HU collected
load_truck_hu377_complete;hu377;HU loaded
load_truck_hu377_complete;cr8;CR laded
load_truck_hu377_complete;tr2;TR laded
collect_hu349_complete;hu349;HU collected
15809_enter_Supplier Loading Area_tr4;tr4;moved_object
15809_enter_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
15810_enter_Supplier Loading Area_cr26;cr26;moved_object
15810_enter_Supplier Loading Area_cr26;loc_Supplier_Loading_Area;location
load_truck_hu364_complete;hu364;HU loaded
load_truck_hu364_complete;cr26;CR laded
load_truck_hu364_complete;tr4;TR laded
load_truck_hu365_complete;hu365;HU loaded
load_truck_hu365_complete;cr26;CR laded
load_truck_hu365_complete;tr4;TR laded
load_truck_hu367_complete;hu367;HU loaded
load_truck_hu367_complete;cr26;CR laded
load_truck_hu367_complete;tr4;TR laded
load_truck_hu366_complete;hu366;HU loaded
load_truck_hu366_complete;cr26;CR laded
load_truck_hu366_complete;tr4;TR laded
collect_hu383_complete;hu383;HU collected
load_truck_hu349_complete;hu349;HU loaded
load_truck_hu349_complete;cr62;CR laded
load_truck_hu349_complete;tr3;TR laded
collect_hu352_complete;hu352;HU collected
load_truck_hu363_complete;hu363;HU loaded
load_truck_hu363_complete;cr26;CR laded
load_truck_hu363_complete;tr4;TR laded
load_truck_hu352_complete;hu352;HU loaded
load_truck_hu352_complete;cr62;CR laded
load_truck_hu352_complete;tr3;TR laded
collect_hu370_complete;hu370;HU collected
load_truck_hu370_complete;hu370;HU loaded
load_truck_hu370_complete;cr23;CR laded
load_truck_hu370_complete;tr5;TR laded
collect_hu385_complete;hu385;HU collected
arr_notice_cr71;tr6;TR arrival notice
arr_notice_cr71;cr71;CR arrival notice
15811_enter_Terminal North_tr6;tr6;moved_object
15811_enter_Terminal North_tr6;loc_Terminal_North;location
15812_enter_Terminal North_cr71;cr71;moved_object
15812_enter_Terminal North_cr71;loc_Terminal_North;location
drive_term_cr71_complete;cr71;CR moved
drive_term_cr71_complete;tr6;TR moved
unload_truck_cr71_assign;cr71;CR unload allocated
unload_truck_cr71_assign;tr6;TR unload allocated
unload_truck_cr71_assign;fl2;candidate_object
unload_truck_cr71_assign;fl3;candidate_object
unload_truck_cr71_assign;fl1;candidate_object
unload_truck_cr71_assign;fl1;assigned_object
unload_truck_cr71_assign;loc_Terminal_North;location
15813_leave_Storage_fl1;fl1;moved_object
15813_leave_Storage_fl1;loc_Storage;location
15814_enter_Terminal North_fl1;fl1;moved_object
15814_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr71_start;cr71;CR unloaded
unload_truck_cr71_start;tr6;TR unloaded
unload_truck_cr71_start;fl1;FL unloading
unload_truck_cr71_complete;cr71;CR unloaded
unload_truck_cr71_complete;tr6;TR unloaded
unload_truck_cr71_complete;fl1;FL unloading
weigh_cr71_start;cr71;CR weighted
weigh_cr71_start;fl1;FL weighing
15815_leave_Terminal North_tr6;tr6;moved_object
15815_leave_Terminal North_tr6;loc_Terminal_North;location
15816_enter_Truck Depot_tr6;tr6;moved_object
15816_enter_Truck Depot_tr6;loc_Truck_Depot;location
pick_cr87_start;cr87;CR picked
pick_cr87_start;tr6;TR moved
15817_leave_Truck Depot_tr6;tr6;moved_object
15817_leave_Truck Depot_tr6;loc_Truck_Depot;location
weigh_cr71_complete;cr71;CR weighted
weigh_cr71_complete;fl1;FL weighing
collect_hu372_complete;hu372;HU collected
15818_leave_Terminal North_fl1;fl1;moved_object
15818_leave_Terminal North_fl1;loc_Terminal_North;location
15819_leave_Terminal North_cr71;cr71;moved_object
15819_leave_Terminal North_cr71;loc_Terminal_North;location
15820_enter_Storage_fl1;fl1;moved_object
15820_enter_Storage_fl1;loc_Storage;location
15821_enter_Storage_cr71;cr71;moved_object
15821_enter_Storage_cr71;loc_Storage;location
place_stock_cr71_complete;cr71;CR stored
place_stock_cr71_complete;fl1;FL moved
load_truck_hu372_complete;hu372;HU loaded
load_truck_hu372_complete;cr23;CR laded
load_truck_hu372_complete;tr5;TR laded
collect_hu374_complete;hu374;HU collected
15822_enter_Supplier_tr6;tr6;moved_object
15822_enter_Supplier_tr6;loc_Supplier;location
15823_leave_Supplier_tr6;tr6;moved_object
15823_leave_Supplier_tr6;loc_Supplier;location
pick_cr87_complete;cr87;CR picked
pick_cr87_complete;tr6;TR moved
collect_hu362_complete;hu362;HU collected
load_truck_hu374_complete;hu374;HU loaded
load_truck_hu374_complete;cr8;CR laded
load_truck_hu374_complete;tr2;TR laded
drive_term_cr23_start;cr23;CR moved
drive_term_cr23_start;tr5;TR moved
15824_leave_Supplier Loading Area_tr5;tr5;moved_object
15824_leave_Supplier Loading Area_tr5;loc_Supplier_Loading_Area;location
15825_leave_Supplier Loading Area_cr23;cr23;moved_object
15825_leave_Supplier Loading Area_cr23;loc_Supplier_Loading_Area;location
collect_hu348_complete;hu348;HU collected
load_truck_hu362_complete;hu362;HU loaded
load_truck_hu362_complete;cr26;CR laded
load_truck_hu362_complete;tr4;TR laded
collect_hu382_complete;hu382;HU collected
load_truck_hu348_complete;hu348;HU loaded
load_truck_hu348_complete;cr62;CR laded
load_truck_hu348_complete;tr3;TR laded
drive_term_cr26_start;cr26;CR moved
drive_term_cr26_start;tr4;TR moved
15826_leave_Supplier Loading Area_tr4;tr4;moved_object
15826_leave_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
15827_leave_Supplier Loading Area_cr26;cr26;moved_object
15827_leave_Supplier Loading Area_cr26;loc_Supplier_Loading_Area;location
collect_hu386_complete;hu386;HU collected
drive_term_cr62_start;cr62;CR moved
drive_term_cr62_start;tr3;TR moved
15828_leave_Supplier Loading Area_tr3;tr3;moved_object
15828_leave_Supplier Loading Area_tr3;loc_Supplier_Loading_Area;location
15829_leave_Supplier Loading Area_cr62;cr62;moved_object
15829_leave_Supplier Loading Area_cr62;loc_Supplier_Loading_Area;location
arr_notice_cr23;tr5;TR arrival notice
arr_notice_cr23;cr23;CR arrival notice
15830_enter_Terminal North_tr5;tr5;moved_object
15830_enter_Terminal North_tr5;loc_Terminal_North;location
15831_enter_Terminal North_cr23;cr23;moved_object
15831_enter_Terminal North_cr23;loc_Terminal_North;location
drive_term_cr23_complete;cr23;CR moved
drive_term_cr23_complete;tr5;TR moved
unload_truck_cr23_assign;cr23;CR unload allocated
unload_truck_cr23_assign;tr5;TR unload allocated
unload_truck_cr23_assign;fl3;candidate_object
unload_truck_cr23_assign;fl2;candidate_object
unload_truck_cr23_assign;fl1;candidate_object
unload_truck_cr23_assign;fl1;assigned_object
unload_truck_cr23_assign;loc_Terminal_North;location
15832_leave_Storage_fl1;fl1;moved_object
15832_leave_Storage_fl1;loc_Storage;location
15833_enter_Terminal North_fl1;fl1;moved_object
15833_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr23_start;cr23;CR unloaded
unload_truck_cr23_start;tr5;TR unloaded
unload_truck_cr23_start;fl1;FL unloading
unload_truck_cr23_complete;cr23;CR unloaded
unload_truck_cr23_complete;tr5;TR unloaded
unload_truck_cr23_complete;fl1;FL unloading
15834_leave_Terminal North_tr5;tr5;moved_object
15834_leave_Terminal North_tr5;loc_Terminal_North;location
15835_enter_Truck Depot_tr5;tr5;moved_object
15835_enter_Truck Depot_tr5;loc_Truck_Depot;location
weigh_cr23_start;cr23;CR weighted
weigh_cr23_start;fl1;FL weighing
pick_cr84_start;cr84;CR picked
pick_cr84_start;tr5;TR moved
15836_leave_Truck Depot_tr5;tr5;moved_object
15836_leave_Truck Depot_tr5;loc_Truck_Depot;location
collect_hu384_complete;hu384;HU collected
weigh_cr23_complete;cr23;CR weighted
weigh_cr23_complete;fl1;FL weighing
collect_hu376_complete;hu376;HU collected
15837_leave_Terminal North_fl1;fl1;moved_object
15837_leave_Terminal North_fl1;loc_Terminal_North;location
15838_leave_Terminal North_cr23;cr23;moved_object
15838_leave_Terminal North_cr23;loc_Terminal_North;location
15839_enter_Storage_fl1;fl1;moved_object
15839_enter_Storage_fl1;loc_Storage;location
15840_enter_Storage_cr23;cr23;moved_object
15840_enter_Storage_cr23;loc_Storage;location
place_stock_cr23_complete;cr23;CR stored
place_stock_cr23_complete;fl1;FL moved
arr_notice_cr26;tr4;TR arrival notice
arr_notice_cr26;cr26;CR arrival notice
15841_enter_Terminal North_tr4;tr4;moved_object
15841_enter_Terminal North_tr4;loc_Terminal_North;location
15842_enter_Terminal North_cr26;cr26;moved_object
15842_enter_Terminal North_cr26;loc_Terminal_North;location
drive_term_cr26_complete;cr26;CR moved
drive_term_cr26_complete;tr4;TR moved
unload_truck_cr26_assign;cr26;CR unload allocated
unload_truck_cr26_assign;tr4;TR unload allocated
unload_truck_cr26_assign;fl2;candidate_object
unload_truck_cr26_assign;fl3;candidate_object
unload_truck_cr26_assign;fl1;candidate_object
unload_truck_cr26_assign;fl1;assigned_object
unload_truck_cr26_assign;loc_Terminal_North;location
15843_leave_Storage_fl1;fl1;moved_object
15843_leave_Storage_fl1;loc_Storage;location
15844_enter_Terminal North_fl1;fl1;moved_object
15844_enter_Terminal North_fl1;loc_Terminal_North;location
unload_truck_cr26_start;cr26;CR unloaded
unload_truck_cr26_start;tr4;TR unloaded
unload_truck_cr26_start;fl1;FL unloading
unload_truck_cr26_complete;cr26;CR unloaded
unload_truck_cr26_complete;tr4;TR unloaded
unload_truck_cr26_complete;fl1;FL unloading
weigh_cr26_start;cr26;CR weighted
weigh_cr26_start;fl1;FL weighing
15845_leave_Terminal North_tr4;tr4;moved_object
15845_leave_Terminal North_tr4;loc_Terminal_North;location
15846_enter_Truck Depot_tr4;tr4;moved_object
15846_enter_Truck Depot_tr4;loc_Truck_Depot;location
arr_notice_cr62;tr3;TR arrival notice
arr_notice_cr62;cr62;CR arrival notice
15847_enter_Supplier Loading Area_tr6;tr6;moved_object
15847_enter_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
15848_enter_Supplier Loading Area_cr87;cr87;moved_object
15848_enter_Supplier Loading Area_cr87;loc_Supplier_Loading_Area;location
load_truck_hu386_complete;hu386;HU loaded
load_truck_hu386_complete;cr87;CR laded
load_truck_hu386_complete;tr6;TR laded
weigh_cr26_complete;cr26;CR weighted
weigh_cr26_complete;fl1;FL weighing
15849_enter_Terminal South_tr3;tr3;moved_object
15849_enter_Terminal South_tr3;loc_Terminal_South;location
15850_enter_Terminal South_cr62;cr62;moved_object
15850_enter_Terminal South_cr62;loc_Terminal_South;location
drive_term_cr62_complete;cr62;CR moved
drive_term_cr62_complete;tr3;TR moved
unload_truck_cr62_assign;cr62;CR unload allocated
unload_truck_cr62_assign;tr3;TR unload allocated
unload_truck_cr62_assign;fl3;candidate_object
unload_truck_cr62_assign;fl2;candidate_object
unload_truck_cr62_assign;fl3;assigned_object
unload_truck_cr62_assign;loc_Terminal_South;location
15851_leave_Loading Bay_fl3;fl3;moved_object
15851_leave_Loading Bay_fl3;loc_Loading_Bay;location
15852_enter_Terminal South_fl3;fl3;moved_object
15852_enter_Terminal South_fl3;loc_Terminal_South;location
unload_truck_cr62_start;cr62;CR unloaded
unload_truck_cr62_start;tr3;TR unloaded
unload_truck_cr62_start;fl3;FL unloading
unload_truck_cr62_complete;cr62;CR unloaded
unload_truck_cr62_complete;tr3;TR unloaded
unload_truck_cr62_complete;fl3;FL unloading
weigh_cr62_start;cr62;CR weighted
weigh_cr62_start;fl3;FL weighing
15853_leave_Terminal South_tr3;tr3;moved_object
15853_leave_Terminal South_tr3;loc_Terminal_South;location
